,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,y intercept
Diphtheria & Thinness 5-9 Years & Total Expenditure,0.33076513156090914,0.2969892438213354,Thinness 5-9 Years,0.1181325480128183,Diphtheria,-0.8732207721355982,Total Expenditure,0.2301534171077618,62.38373413680451
Alcohol & Gdp & Total Expenditure,0.2603702639836435,0.2959987708358923,Alcohol,0.5704424676768576,Gdp,0.00023150986386144057,Total Expenditure,0.29164212397496564,63.833316229679504
Fdi & Gdp & Thinness 1-19 Years,0.36448387197741117,0.29585581022714513,Fdi,0.014509246215099546,Thinness 1-19 Years,0.00021396910812109232,Gdp,-0.8665858286904533,72.52855755182587
Bmi & Military & Total Expenditure,0.3432129345621908,0.2945705122256632,Total Expenditure,0.2682142419393424,Military,-0.145823490436298,Bmi,0.2505006812208337,58.23358163353752
Alcohol & Thinness 5-9 Years & Under-Five Deaths,0.31287247763901194,0.2938431752083307,Thinness 5-9 Years,0.612100694258521,Under-Five Deaths,-0.7898666434724511,Alcohol,0.0007718533164684516,70.557224853504
Hepatitis B & Infant Deaths & Thinness 1-19 Years,0.2715200283142677,0.2932076278482536,Infant Deaths,0.0550877399031173,Thinness 1-19 Years,0.00687771890341447,Hepatitis B,-1.0545895514956098,70.17403224901727
Alcohol & Percentage Expenditure & Population,0.23361973501744002,0.2919001915864635,Population,0.6587498559014175,Percentage Expenditure,0.001345294391045785,Alcohol,-3.796142890050841e-10,65.42556078171586
Percentage Expenditure & Thinness 5-9 Years & Total Expenditure,0.3434488918642645,0.2902915376385844,Thinness 5-9 Years,0.0013780297142412768,Total Expenditure,-0.8722562818284022,Percentage Expenditure,0.05397289914526793,72.392962158095
Alcohol & Hepatitis B & Thinness 1-19 Years,0.32359844518457326,0.2896109948280263,Thinness 1-19 Years,0.5173058579925298,Hepatitis B,0.0555358529834733,Alcohol,-0.7819428835433687,66.58532869509439
Alcohol & Infant Deaths & Percentage Expenditure,0.24950844144534068,0.28949336866897313,Infant Deaths,0.5963038116213735,Percentage Expenditure,-0.0058295415455335365,Alcohol,0.0013638650575406456,66.09993710348593
Alcohol & Thinness 1-19 Years & Thinness 5-9 Years,0.318196370383367,0.28800155675054273,Thinness 5-9 Years,0.5766513946205901,Thinness 1-19 Years,-0.3644460609448109,Alcohol,-0.4043305449474627,70.6888416083213
Measles & Thinness 5-9 Years & Total Expenditure,0.23882830272033365,0.2879325977388121,Thinness 5-9 Years,5.23628929975113e-05,Total Expenditure,-0.9130968494574273,Measles,0.2657533848289576,72.55413005144574
Military & Thinness 1-19 Years & Under-Five Deaths,0.22945384736621277,0.2871304816334683,Thinness 1-19 Years,0.27556819035253494,Military,-0.954954137074094,Under-Five Deaths,-0.0011980822449865758,73.814421573157
Diphtheria & Fdi & Gdp,0.31524444708493726,0.287093205499487,Fdi,0.1494370943658801,Gdp,0.03062147931434473,Diphtheria,0.0002788560710344709,55.25563543625338
Population & Thinness 1-19 Years & Total Expenditure,0.26461610077201814,0.2866019639181019,Thinness 1-19 Years,1.7386125301321854e-08,Population,-1.0610052766915088,Total Expenditure,0.330418912149408,72.47648823165837
Hepatitis B & Military & Thinness 1-19 Years,0.25900437987916003,0.28636429593505475,Thinness 1-19 Years,0.04711329004861457,Military,0.2830029757271296,Hepatitis B,-0.9211962070245985,69.96440248838574
Fdi & Percentage Expenditure & Polio,0.2658377342261736,0.28632137947796965,Fdi,0.030601092756721657,Polio,0.0016995860522189738,Percentage Expenditure,0.12392960659052601,58.13087271319041
Alcohol & Military & Under-Five Deaths,0.17975966220280726,0.2857641209172487,Under-Five Deaths,0.8770582336964042,Military,0.18297825328502096,Alcohol,-0.007654297644072744,65.41089722718814
Alcohol & Infant Deaths & Thinness 5-9 Years,0.31923526660269363,0.28543558373882505,Infant Deaths,0.5972835746966091,Thinness 5-9 Years,0.005592063183328472,Alcohol,-0.8160781530438169,70.81036437606556
Population & Thinness 5-9 Years & Under-Five Deaths,0.26149954905204653,0.28405579012197973,Thinness 5-9 Years,2.1433672202000933e-08,Population,-0.9972378681165626,Under-Five Deaths,-0.004211881568676246,74.29968911096157
Alcohol & Infant Deaths & Thinness 1-19 Years,0.3121454281950773,0.28393155168555173,Infant Deaths,0.565206791396404,Thinness 1-19 Years,0.004735604121013537,Alcohol,-0.8685978337015352,70.85618251422108
Alcohol & Diphtheria & Fdi,0.2760219586860492,0.2828210130222871,Fdi,0.7838993517399118,Diphtheria,0.12946325049287846,Alcohol,0.0312650853335036,54.77430783888871
Alcohol & Military & Thinness 1-19 Years,0.3121047021592409,0.28251868899043286,Thinness 1-19 Years,0.5613969956916455,Military,0.2847084519350159,Alcohol,-0.7916571525997627,70.32472915617699
Fdi & Population & Thinness 1-19 Years,0.2645510796710864,0.28241482740209545,Fdi,0.023144639272839402,Thinness 1-19 Years,1.7079816739336254e-08,Population,-1.0566140814598506,74.46642698540364
Alcohol & Gdp & Population,0.2563724803578604,0.28235679665189817,Alcohol,0.6274528337608001,Population,0.00022507349605026757,Gdp,-2.3752943774206503e-10,65.21810375369581
Diphtheria & Gdp & Infant Deaths,0.3187548099675718,0.2823007064519166,Infant Deaths,0.149789319174878,Gdp,0.0002632494800093527,Diphtheria,-0.005603007430737081,55.74457693911143
Alcohol & Polio & Total Expenditure,0.24986066743197555,0.28176604627493274,Total Expenditure,0.7626239105606902,Polio,0.1056087943284682,Alcohol,0.29273305656173687,55.43253001294044
Diphtheria & Gdp & Percentage Expenditure,0.3100723786839823,0.2812574981612107,Gdp,0.14401263760000607,Diphtheria,0.00042753089667808424,Percentage Expenditure,-0.0008687247218063238,55.57986330042076
Infant Deaths & Military & Thinness 1-19 Years,0.2460797518271176,0.28107394850176737,Infant Deaths,0.005876957746608716,Military,0.2713603856093153,Thinness 1-19 Years,-1.071425225908289,74.16233976235468
Diphtheria & Hepatitis B & Percentage Expenditure,0.2863207132651485,0.27993074169689247,Diphtheria,0.13447642806758062,Hepatitis B,0.016872650571322024,Percentage Expenditure,0.0017121811553241252,55.73752179729047
Diphtheria & Thinness 5-9 Years & Under-Five Deaths,0.3410620178916399,0.2791858850092569,Diphtheria,0.12082762520650812,Thinness 5-9 Years,-1.0144993822603061,Under-Five Deaths,0.005082890592551514,64.02692131595474
Diphtheria & Gdp & Population,0.3092666707279148,0.27908193982108975,Population,0.14331703213120597,Gdp,0.00028328942338921035,Diphtheria,-6.586327430712149e-10,56.086629288595674
Bmi & Measles & Under-Five Deaths,0.35109362190125426,0.2789660745830239,Under-Five Deaths,0.2666944597316091,Bmi,7.299640630991882e-05,Measles,-0.005317361961396061,59.684219041757174
Alcohol & Gdp & Hepatitis B,0.30397562113156096,0.27800926004603277,Gdp,0.5813749751134571,Hepatitis B,0.00022616261464247024,Alcohol,0.07220548457535392,59.83788826664093
Alcohol & Fdi & Gdp,0.26460611318877203,0.27799686794725054,Alcohol,0.6015421088909325,Fdi,0.02402775241202927,Gdp,0.000232289765472838,65.12015725825232
Hepatitis B & Thinness 1-19 Years & Thinness 5-9 Years,0.2750522666534383,0.27739168031896067,Hepatitis B,0.0400004308287073,Thinness 5-9 Years,-0.4588710335649182,Thinness 1-19 Years,-0.5453010665068782,71.4202568119616
Alcohol & Gdp & Polio,0.34221024504479325,0.2766107246917524,Gdp,0.5396154451917173,Polio,0.0002339872364811959,Alcohol,0.10446091109276534,57.0973513781415
Measles & Thinness 5-9 Years & Under-Five Deaths,0.2461329623389373,0.2764287999687367,Under-Five Deaths,-1.8188051907028666e-05,Thinness 5-9 Years,-1.0208056012198012,Measles,0.0032414694190687765,74.62779155041757
Gdp & Hepatitis B & Measles,0.23137823883332753,0.27574932442377886,Gdp,0.00031713076271515004,Measles,0.07045541266271713,Hepatitis B,-1.2692773678421587e-05,62.34341326090512
Alcohol & Gdp & Percentage Expenditure,0.2638687725140645,0.27560851334519904,Gdp,0.6421795214216466,Percentage Expenditure,0.0003352756279412355,Alcohol,-0.0007423471117745772,65.25191939526725
Hepatitis B & Percentage Expenditure & Population,0.19728396506987278,0.2738164444070599,Population,0.06481308792147468,Hepatitis B,0.001855817306471189,Percentage Expenditure,9.80998621962284e-10,63.1937716472651
Diphtheria & Gdp & Total Expenditure,0.3194743470424287,0.27341444985036056,Gdp,0.14536804201381492,Diphtheria,0.000260710502870612,Total Expenditure,0.35525133289358773,53.81247464026282
Gdp & Thinness 1-19 Years & Under-Five Deaths,0.3646489046533722,0.2725103378905085,Thinness 1-19 Years,0.00024071503653563212,Gdp,-0.8573778367077647,Under-Five Deaths,-0.0016369001254115112,72.3730986596705
Alcohol & Thinness 1-19 Years & Total Expenditure,0.31196344856734404,0.2714918120910139,Thinness 1-19 Years,0.5577001262371885,Total Expenditure,-0.7982314393866325,Alcohol,0.16208728081726229,69.77562675621175
Percentage Expenditure & Polio & Under-Five Deaths,0.28140834258350733,0.2712391214377935,Polio,0.0016877239260730391,Under-Five Deaths,0.11467637003856612,Percentage Expenditure,-0.008065536077771954,59.333415429658565
Gdp & Hepatitis B & Total Expenditure,0.23900716236219535,0.2710734474727192,Gdp,0.00029681318525901494,Total Expenditure,0.06552803964688159,Hepatitis B,0.2841697858336501,61.22521881748328
Infant Deaths & Military & Thinness 5-9 Years,0.25028468776520496,0.2710603350732247,Infant Deaths,0.007454558998464385,Military,0.13090232238024768,Thinness 5-9 Years,-1.059372911477502,74.62372891363341
Diphtheria & Military & Percentage Expenditure,0.2891117194830882,0.27049738866930806,Diphtheria,0.149677015051527,Military,0.0811584557827738,Percentage Expenditure,0.0017315885120119529,55.79851675250932
Diphtheria & Infant Deaths & Thinness 1-19 Years,0.3475307893348386,0.2682772673832897,Infant Deaths,0.14128876006334998,Thinness 1-19 Years,0.01064416590946676,Diphtheria,-0.9725175490011577,62.01714103952496
Alcohol & Diphtheria & Infant Deaths,0.28051278420723624,0.2682170378303772,Infant Deaths,0.7642641171886142,Diphtheria,0.13361348715458968,Alcohol,-0.004215937282364524,54.91630524500569
Gdp & Hepatitis B & Military,0.23198801289016893,0.26789074775079447,Gdp,0.00030000605673948866,Military,0.06864017550322844,Hepatitis B,-0.029839862168451428,62.61622069640188
Fdi & Population & Thinness 5-9 Years,0.27347146209370843,0.2678579372029365,Fdi,0.021670959359060545,Thinness 5-9 Years,1.7029766437356528e-08,Population,-1.0713916714062786,74.62639311576514
Alcohol & Fdi & Thinness 1-19 Years,0.3178919980677827,0.26766140282318396,Fdi,0.5817290773558045,Thinness 1-19 Years,0.020728458188464693,Alcohol,-0.7877711186622418,70.54416473679781
Bmi & Total Expenditure & Under-Five Deaths,0.3567918933156946,0.2674034349215345,Total Expenditure,0.25420851321640386,Under-Five Deaths,0.3240557635079636,Bmi,-0.003324510300292405,58.34450379088781
Measles & Thinness 1-19 Years & Total Expenditure,0.24363438537079818,0.2671372868714683,Thinness 1-19 Years,2.04506127490193e-05,Total Expenditure,-0.9157169914312204,Measles,0.2684507114438795,72.65776308326525
Hepatitis B & Infant Deaths & Thinness 5-9 Years,0.2834837055900232,0.2663861705883229,Infant Deaths,0.051435136581444586,Thinness 5-9 Years,0.00857950052209848,Hepatitis B,-1.0750419601921843,70.48391989659038
Bmi & Measles & Population,0.34644049090730955,0.265646620754056,Population,0.274123761280221,Bmi,-1.0153065654679277e-05,Measles,4.318844728109803e-09,59.227863444075545
Military & Population & Thinness 5-9 Years,0.2707253610698347,0.2654207407569491,Thinness 5-9 Years,0.3098754389478568,Military,1.7552221639215695e-08,Population,-1.0857314342520683,74.14929615751574
Alcohol & Hepatitis B & Percentage Expenditure,0.28684395317067923,0.2648933528286931,Hepatitis B,0.5960886158111494,Percentage Expenditure,0.06617886639567315,Alcohol,0.0014382380736068512,60.29999697237762
Gdp & Infant Deaths & Population,0.21381122982799003,0.2647957434913967,Infant Deaths,0.00029643934139211636,Population,-0.01599572502999342,Gdp,1.6832040546088667e-08,68.49925444353714
Infant Deaths & Percentage Expenditure & Under-Five Deaths,0.28888404945921664,0.2637405217550306,Infant Deaths,0.23474806100611414,Under-Five Deaths,0.0018761281767730453,Percentage Expenditure,-0.1814429306288024,69.17350049603795
Hepatitis B & Polio & Thinness 1-19 Years,0.3299709253719274,0.26224813854674933,Polio,0.0076505879730036285,Thinness 1-19 Years,0.09764764610872442,Hepatitis B,-0.9890428531768639,65.69711725912875
Gdp & Hepatitis B & Polio,0.29883540574277456,0.26220067203829345,Gdp,0.0002860013993454875,Polio,0.03454539787268507,Hepatitis B,0.10998586519879758,56.26575801064037
Alcohol & Fdi & Hepatitis B,0.20443606936229752,0.2614713717712358,Fdi,0.8518139942648058,Hepatitis B,0.03755624929126067,Alcohol,0.058842934005936716,60.72238053538593
Percentage Expenditure & Polio & Total Expenditure,0.27620584302868745,0.2599844829123029,Total Expenditure,0.0017426572314426507,Polio,0.1205885461213857,Percentage Expenditure,0.34016728049172285,56.45794927207936
Gdp & Hepatitis B & Population,0.23522973170896821,0.2599170799927534,Population,0.00031322919741357094,Gdp,0.06831279251753941,Hepatitis B,7.720316885784229e-10,62.530116524717904
Gdp & Percentage Expenditure & Thinness 1-19 Years,0.3723307583735437,0.2596208595449283,Thinness 1-19 Years,0.00033174339671956915,Gdp,-0.0007842711390270308,Percentage Expenditure,-0.9030148774914616,72.70302237592406
Fdi & Measles & Thinness 5-9 Years,0.25290014964405894,0.2594494407849539,Fdi,0.025800166940021987,Thinness 5-9 Years,1.4571464079505517e-05,Measles,-0.9941048390052404,74.36914902623137
Infant Deaths & Measles & Thinness 5-9 Years,0.25679995542930045,0.2583327985807585,Infant Deaths,0.010327159501556948,Thinness 5-9 Years,-3.817412157567008e-05,Measles,-1.1313277481708928,74.78079975751388
Infant Deaths & Thinness 1-19 Years & Thinness 5-9 Years,0.2701773340789174,0.2581245592638326,Infant Deaths,0.008790391878103028,Thinness 5-9 Years,-0.4924549195085003,Thinness 1-19 Years,-0.7172817290889719,75.06277767985694
Fdi & Gdp & Measles,0.18469791754675147,0.2578631572264274,Fdi,0.024962523748203364,Gdp,0.0002967078763366688,Measles,-3.840941181894131e-05,68.06911714351831
Measles & Population & Thinness 5-9 Years,0.27116542952100786,0.25743891047742484,Thinness 5-9 Years,6.151950715261885e-06,Population,1.6716562434396347e-08,Measles,-1.114833480335312,74.88384947834865
Alcohol & Hepatitis B & Polio,0.2542586879071361,0.2573621449397857,Polio,0.7603433678165797,Hepatitis B,0.035145251427278465,Alcohol,0.09646870762305673,55.270164988902906
Infant Deaths & Population & Thinness 5-9 Years,0.2706222513129496,0.25707143470226423,Infant Deaths,0.001861179606890492,Thinness 5-9 Years,1.6138625537233664e-08,Population,-1.117847136287447,74.72839836531097
Diphtheria & Infant Deaths & Percentage Expenditure,0.3013737336584684,0.25629943152070056,Infant Deaths,0.15152798965859615,Diphtheria,-0.006649960321568333,Percentage Expenditure,0.0018084977051365438,55.78362103411516
Diphtheria & Percentage Expenditure & Total Expenditure,0.30036097187865995,0.25570329050638807,Diphtheria,0.14839823876773656,Total Expenditure,0.001648068370558922,Percentage Expenditure,0.42367865374825364,53.42186925846079
Measles & Military & Thinness 1-19 Years,0.24333249942403057,0.25316102749029123,Thinness 1-19 Years,2.4678389011851374e-05,Military,0.40191443732229826,Measles,-1.0224691049520331,73.64361624601577
Military & Polio & Thinness 5-9 Years,0.3314653936475729,0.25283152110730833,Thinness 5-9 Years,0.23581513531845957,Military,0.11915126345649979,Polio,-0.8533487302562346,63.67976549335318
Alcohol & Diphtheria & Measles,0.2775976707134019,0.2524919213374134,Diphtheria,0.7624030809743515,Measles,0.13998504960277963,Alcohol,-4.079445912333335e-05,54.30164084364065
Hepatitis B & Thinness 5-9 Years & Total Expenditure,0.27425147198327593,0.25245388642026545,Thinness 5-9 Years,0.044601247799764966,Total Expenditure,-0.9017964112571354,Hepatitis B,0.28531900580661873,69.03626402771629
Military & Thinness 5-9 Years & Total Expenditure,0.2543600010360788,0.25244596472476133,Thinness 5-9 Years,0.14147735347914245,Military,-0.991695207174651,Total Expenditure,0.2509825266702972,72.80062449031287
Measles & Military & Thinness 5-9 Years,0.24912826982111447,0.25094081231896437,Thinness 5-9 Years,8.011388262752232e-06,Military,0.3048204523365313,Measles,-0.9976759324680728,74.16767272607545
Alcohol & Polio & Population,0.24981824280100762,0.2508542106513061,Population,0.8061245821193217,Polio,0.10013661607120887,Alcohol,1.1698128021819798e-09,57.43931747251944
Diphtheria & Measles & Thinness 5-9 Years,0.3445818120280486,0.2501555354181271,Diphtheria,0.12798177673448832,Thinness 5-9 Years,1.1325745787094154e-05,Measles,-0.8565466559185404,63.14523627550474
Hepatitis B & Measles & Thinness 5-9 Years,0.27461561356841335,0.24824410097670271,Measles,0.04897880548830267,Thinness 5-9 Years,3.461546385527515e-05,Hepatitis B,-0.9562685218038177,70.48986439089103
Gdp & Infant Deaths & Polio,0.30639311230682587,0.2474161179196407,Infant Deaths,0.0003174469711177521,Gdp,-0.006524243307485935,Polio,0.1094759752265087,58.88238159307417
Alcohol & Diphtheria & Hepatitis B,0.2763082001208653,0.24637671110296944,Diphtheria,0.8072867836892706,Hepatitis B,0.1213114473175833,Alcohol,0.003939278764337306,55.50120726414824
Alcohol & Fdi & Polio,0.26027490884465343,0.24578139921517927,Fdi,0.7967509131210971,Polio,0.028871090485951142,Alcohol,0.11308912273339737,56.32665887520869
Measles & Population & Thinness 1-19 Years,0.2717130006036854,0.2454263263562628,Thinness 1-19 Years,-1.168787197128554e-05,Population,1.636110467358363e-08,Measles,-1.057827419194834,74.76229810408955
Fdi & Gdp & Under-Five Deaths,0.22424810184451682,0.24450911210857362,Fdi,0.023325958549118713,Gdp,0.0003040570054101282,Under-Five Deaths,-0.007553337168151983,68.09416947613798
Bmi & Measles & Total Expenditure,0.3574202651883922,0.2443731968314976,Total Expenditure,0.2704979742525562,Bmi,3.0127326308534644e-05,Measles,0.24908074012853515,57.69683146726821
Fdi & Gdp & Percentage Expenditure,0.18948072558619677,0.24404189863698367,Percentage Expenditure,0.026152955099985088,Fdi,0.00039692365582927054,Gdp,-0.0006364254109423523,67.86777708860373
Measles & Thinness 1-19 Years & Thinness 5-9 Years,0.2643409755734395,0.2437240585253738,Measles,1.3894074898965009e-06,Thinness 5-9 Years,-0.43124712948725474,Thinness 1-19 Years,-0.6208614036969718,74.77257487102561
Hepatitis B & Thinness 1-19 Years & Under-Five Deaths,0.2816817061077995,0.24351140273747307,Under-Five Deaths,0.06288855961185713,Thinness 1-19 Years,-1.0237794786499432,Hepatitis B,0.005920311358381225,69.39260465700033
Alcohol & Hepatitis B & Under-Five Deaths,0.2198195595690938,0.24255403892910823,Under-Five Deaths,0.8355763861335929,Hepatitis B,0.05985077193930107,Alcohol,-0.006322832108232583,61.17955414483913
Alcohol & Fdi & Population,0.16605729450514672,0.24242043080529507,Alcohol,0.8678578298072069,Fdi,0.03635422452978959,Population,-9.183807880841499e-10,65.23002783232305
Military & Thinness 5-9 Years & Under-Five Deaths,0.256529252719336,0.24151235578705507,Thinness 5-9 Years,0.12017413666489192,Military,-1.0676772785839554,Under-Five Deaths,0.0012043008651181353,74.62104453322175
Population & Thinness 1-19 Years & Thinness 5-9 Years,0.2921934970772121,0.2413794012051219,Thinness 5-9 Years,1.8854215132154015e-08,Thinness 1-19 Years,-0.5144317941315918,Population,-0.6468712039860995,75.27008140955917
Gdp & Military & Total Expenditure,0.19897425053299078,0.24081869849156612,Gdp,0.0003047286701379892,Military,-0.027787217835795075,Total Expenditure,0.5238766147110421,64.89493923455653
Bmi & Population & Total Expenditure,0.3617701571026437,0.24073706217815005,Population,0.2757390597646531,Total Expenditure,3.699055954908719e-09,Bmi,0.14561069169305943,58.112334074786624
Measles & Percentage Expenditure & Polio,0.2719860369260164,0.24060268308068636,Polio,-1.5419064644738126e-06,Measles,0.001671656224368529,Percentage Expenditure,0.13663603915820266,57.3052335867202
Gdp & Measles & Polio,0.2962288781530833,0.23980289906953764,Gdp,0.00027472269370340795,Polio,-4.4869955334284994e-05,Measles,0.12881977667045064,57.431873534654834
Alcohol & Fdi & Percentage Expenditure,0.2564285994213613,0.2396206396478877,Fdi,0.6451559457154836,Percentage Expenditure,0.030545071391456353,Alcohol,0.0014494122346650866,65.42775913744076
Hepatitis B & Measles & Percentage Expenditure,0.212574251041304,0.23914322574896696,Measles,0.06974652425501333,Hepatitis B,-2.6220372283737972e-05,Percentage Expenditure,0.0018249722926243542,62.94536613712942
Alcohol & Hepatitis B & Total Expenditure,0.2124107259193259,0.23876862368440777,Total Expenditure,0.8440949532870782,Hepatitis B,0.0616309857270354,Alcohol,0.3358633470224077,58.60305024168629
Gdp & Polio & Population,0.29875876017071457,0.2386124668703229,Population,0.00028606448033844615,Gdp,0.12081380544914251,Polio,-4.614141291270357e-10,57.98836876294048
Military & Thinness 1-19 Years & Total Expenditure,0.25662865028177817,0.23792869498939773,Thinness 1-19 Years,0.2761164376471866,Military,-1.0076017285506758,Total Expenditure,0.19873854013185538,72.80110374226155
Infant Deaths & Measles & Thinness 1-19 Years,0.259987341642154,0.23763938584319877,Infant Deaths,0.009945935462458696,Thinness 1-19 Years,-5.409264938041874e-05,Measles,-1.102985011916527,74.83333732594697
Fdi & Thinness 1-19 Years & Under-Five Deaths,0.2579887433465169,0.237524463599741,Fdi,0.02463819404642879,Thinness 1-19 Years,-1.0873175143861151,Under-Five Deaths,0.002803285057852989,74.46871201511476
Gdp & Military & Percentage Expenditure,0.18882689120274798,0.23502663195741683,Percentage Expenditure,0.000400733617008743,Military,-0.04077506034318002,Gdp,-0.0005455246565579178,67.93381219088407
Fdi & Hepatitis B & Thinness 1-19 Years,0.2795831141442505,0.23448215697004848,Fdi,0.0209933579213602,Thinness 1-19 Years,0.046808767371642857,Hepatitis B,-0.938778830621884,70.5775975759188
Fdi & Gdp & Hepatitis B,0.25054526256639553,0.23435798550412656,Fdi,0.02503468653543896,Gdp,0.00032581981045059507,Hepatitis B,0.0688467204390345,62.23660740996712
Thinness 5-9 Years & Total Expenditure & Under-Five Deaths,0.26461757310171563,0.23383316682260302,Thinness 5-9 Years,-1.0583672866631624,Total Expenditure,0.2928971799218117,Under-Five Deaths,0.005425038067476018,72.82761273187842
Gdp & Percentage Expenditure & Total Expenditure,0.20530769939612226,0.23358701978380436,Percentage Expenditure,0.000458426864692472,Gdp,-0.0009238594149147897,Total Expenditure,0.38730503792942933,65.31643639538024
Fdi & Thinness 1-19 Years & Thinness 5-9 Years,0.2704983466747535,0.23333927550569888,Fdi,0.021873991417558473,Thinness 5-9 Years,-0.5111010490879864,Thinness 1-19 Years,-0.5470044096878213,74.51790481657164
Fdi & Gdp & Infant Deaths,0.21868562435445593,0.2316051973919112,Infant Deaths,0.027279998386405192,Fdi,0.00030590689695902886,Gdp,-0.008989673398180435,68.21366377335279
Alcohol & Hepatitis B & Population,0.20590702873540012,0.23058326071163737,Population,0.8569142045844002,Hepatitis B,0.06959836659497155,Alcohol,3.2280484257851683e-09,60.04926867656167
Alcohol & Percentage Expenditure & Total Expenditure,0.2586602912881264,0.23048227016562162,Total Expenditure,0.6975852240124224,Percentage Expenditure,0.0012607343054515917,Alcohol,0.23575022412518679,63.92418551344239
Alcohol & Hepatitis B & Infant Deaths,0.21644943138471018,0.23042685853761335,Infant Deaths,0.8725157296733649,Hepatitis B,0.049842528162240496,Alcohol,-0.005492053969895785,61.787360101658365
Hepatitis B & Military & Thinness 5-9 Years,0.2764025606977345,0.2302105419243501,Thinness 5-9 Years,0.056116471149671235,Military,0.011702889711403097,Hepatitis B,-0.9589433496593553,69.89832770523293
Alcohol & Infant Deaths & Total Expenditure,0.195663888752342,0.23004895081424104,Infant Deaths,0.8689597343634244,Total Expenditure,-0.007778041852433911,Alcohol,0.3434521914739246,63.674071385122836
Alcohol & Infant Deaths & Measles,0.18596369346343222,0.2296801866927427,Infant Deaths,0.8660793841635586,Measles,-0.01171460845192523,Alcohol,1.3528766590827773e-05,65.83761910111936
Diphtheria & Thinness 1-19 Years & Under-Five Deaths,0.35241943407581977,0.22960743801828065,Diphtheria,0.14528904016163582,Thinness 1-19 Years,-0.962699890300392,Under-Five Deaths,0.006345781488476199,61.81654024622968
Alcohol & Gdp & Military,0.27659112772619554,0.22947347967816412,Alcohol,0.6998331304279948,Military,0.0002130752607552698,Gdp,0.32060004248257745,64.61850763275687
Gdp & Hepatitis B & Under-Five Deaths,0.2623398782458124,0.22947056818235478,Gdp,0.0003052463188209451,Under-Five Deaths,0.062037164823005905,Hepatitis B,-0.005853075935428713,63.624435091790616
Diphtheria & Measles & Percentage Expenditure,0.29094304744126254,0.2294262831992252,Diphtheria,0.14940135280655067,Measles,-3.635032807615011e-05,Percentage Expenditure,0.0019293637292090683,55.48717048116862
Bmi & Hepatitis B & Population,0.3786188779793427,0.22829980529663538,Population,0.26891751772672945,Bmi,0.05062228877817509,Hepatitis B,4.659530560002789e-09,55.54760778016164
Gdp & Infant Deaths & Total Expenditure,0.2241599877296284,0.2254310354962243,Infant Deaths,0.00029190480983365814,Gdp,-0.008955609450235734,Total Expenditure,0.4326348070242937,65.64665734354222
Alcohol & Diphtheria & Total Expenditure,0.2868140908945235,0.22486694442549393,Diphtheria,0.8172470032583189,Total Expenditure,0.13637462370902442,Alcohol,0.27272299634529346,52.340833146307546
Alcohol & Polio & Under-Five Deaths,0.2749663424368334,0.224810510481124,Polio,0.7980656222734541,Under-Five Deaths,0.10661075440206368,Alcohol,-0.00520597184522327,57.21197988201503
Alcohol & Fdi & Total Expenditure,0.18583136242526177,0.2233443150092843,Alcohol,0.881046533164728,Fdi,0.038496294187551044,Total Expenditure,0.30831761488046766,63.38023944933027
Measles & Thinness 1-19 Years & Under-Five Deaths,0.25852849857041715,0.22286763665032372,Under-Five Deaths,-1.7084804070039857e-06,Thinness 1-19 Years,-1.115255781675031,Measles,0.0047527973365355525,74.96113062830828
Alcohol & Military & Percentage Expenditure,0.25709506294632256,0.22231687606135442,Percentage Expenditure,0.7373750615983272,Military,0.4241915623577301,Alcohol,0.0012480070871763727,64.68165102347776
Alcohol & Infant Deaths & Polio,0.2711870114820297,0.22166527309577688,Infant Deaths,0.7938023975770194,Polio,-0.005973359724482777,Alcohol,0.10300979644643933,57.855232707283726
Diphtheria & Hepatitis B & Under-Five Deaths,0.15264484881399887,0.2215543506600549,Diphtheria,0.14826750506856806,Under-Five Deaths,-0.0012568717140228336,Hepatitis B,-0.007631270654543271,57.65431413940618
Alcohol & Total Expenditure & Under-Five Deaths,0.20842200173609046,0.22036027830132832,Total Expenditure,0.8942616143644186,Under-Five Deaths,0.2531508547279928,Alcohol,-0.007196427222431689,64.38998548987169
Diphtheria & Infant Deaths & Polio,0.17515388597609627,0.2198254289090067,Infant Deaths,0.09765373983592462,Diphtheria,-0.006623485773632941,Polio,0.08134407155883819,54.918064040657455
Gdp & Hepatitis B & Percentage Expenditure,0.2459691291525157,0.2194735670193929,Gdp,0.0004444775691229436,Hepatitis B,0.0670000442746263,Percentage Expenditure,-0.0005557381930490074,62.23845711215135
Infant Deaths & Percentage Expenditure & Polio,0.2904918043444159,0.21940220193712168,Infant Deaths,-0.009666895398001007,Polio,0.0018234012278470196,Percentage Expenditure,0.11672480841010593,59.22927564284487
Gdp & Measles & Under-Five Deaths,0.22791011748398138,0.21926692811158266,Gdp,0.0002968684318760064,Under-Five Deaths,5.37149618807069e-05,Measles,-0.009492299242747824,68.41328140139147
Alcohol & Measles & Percentage Expenditure,0.2572545641467464,0.21898980379104682,Measles,0.6830926946244188,Percentage Expenditure,-3.309312387761638e-05,Alcohol,0.0013711040029481933,65.71538651588094
Alcohol & Measles & Polio,0.26342521456389767,0.21877812840839161,Polio,0.8013189664439421,Measles,-5.4288738005461314e-05,Alcohol,0.09822934828997688,57.94743747922891
